no_recibo,producto_id,tienda_id,cantidad
0000021233,2144021691,3,10
0000021233,2213010301,2,10
0000021234,270253,1,10
0000021234,270361,1,4
0000021234,284442,4,4
0000021235,2126020191,5,1
0000021236,2126030491,2,9
0000021237,270228,4,6
0000021238,267401,1,3
0000021239,270238,3,9
0000021240,458325,3,7
0000021241,270390,5,10
0000021242,2415000107,5,8
0000021243,2211010301,2,2
0000021243,2845A2,2,4
0000021244,2702B3,3,3
0000021245,2662A3,5,9
0000021246,2916020005,1,1
0000021247,267592,4,4
0000021248,2116050101,3,3
0000021249,270299,5,1
0000021250,270199,3,4
0000021251,270303,5,8
0000021252,2147020201,5,1
0000021253,467501,3,7
0000021254,2701A7,4,10
0000021254,4916040001,3,5
0000021255,2865B4,2,3
0000021256,26556N,1,10
0000021256,2703AR,3,4
0000021257,265581,5,3
0000021258,2125041401,4,4
0000021259,2112030801,4,1
0000021260,266232,4,3
0000021261,2915010010,2,5
0000021262,458325,4,9
0000021263,270375,2,7
0000021264,284106,5,2
0000021264,2844S6,4,2
0000021264,284541,3,8
0000021265,284415,4,10
0000021266,265322,3,5
0000021267,2127022101,1,7
0000021268,2844160000,4,9
0000021269,2844B5,5,4
0000021270,26526N,1,9
0000021271,2701AV,3,1
0000021272,2665AK,3,8
0000021272,458424,1,4
0000021273,284341,1,9
0000021273,284372,3,4
0000021274,26526N,2,6
0000021275,2703AQ,3,2
0000021276,2865F4,3,5
0000021277,2125024801,3,8
0000021278,26537H,1,10
0000021279,458305,2,1
0000021280,284251,5,1
0000021281,267502,3,10
0000021282,265126,3,8
0000021283,2147020101,2,1
0000021284,2701AE,5,6
0000021285,265228,5,3
0000021286,270363,4,3
0000021286,284348,4,9
0000021287,267212,2,4
0000021287,270353,3,3
0000021288,265528,1,4
0000021289,2145020101,2,9
0000021289,270202,5,8
0000021289,284350,3,10
0000021290,270338,2,10
0000021291,286022,4,1
0000021292,2911010001,3,8
0000021293,2111011591,1,2
0000021294,2127022401,1,8
0000021295,267405,1,7
0000021296,270165,1,3
0000021297,2841B7,1,7
0000021298,2915020013,2,6
0000021299,2701AK,5,10
0000021300,2116050101,1,1
0000021300,276JDG,5,10
0000021301,2701AV,5,7
0000021301,2702AN,3,7
0000021302,284203,4,2
0000021303,270214,2,7
0000021304,2115050101,2,9
0000021304,26522A,2,4
0000021305,284126,2,4
0000021306,2211010591,1,4
0000021307,284144,4,6
0000021308,465281,1,1
0000021309,26522A,2,5
0000021310,26523M,4,7
0000021311,270390,3,6
0000021312,270114,2,4
0000021312,284341,4,7
0000021313,284196,5,1
0000021314,2844C7,3,7
0000021315,265427,1,7
0000021315,2916210001,1,5
0000021316,267191,2,5
0000021316,2701AY,2,5
0000021317,2147020101,3,1
0000021318,270227,5,8
0000021319,2212010201,1,4
0000021320,270339,1,5
0000021321,267526,3,2
0000021322,458196,2,4
0000021323,26534F,4,2
0000021324,26522E,4,10
0000021324,458302,5,3
0000021325,2914010014,4,9
0000021326,4127041801,1,6
0000021327,4126041201,2,9
0000021328,270194,2,5
0000021328,284344,1,9
0000021329,270262,2,7
0000021330,2144020391,4,2
0000021331,2702AW,3,4
0000021332,286056,1,9
0000021333,276FDN,1,7
0000021333,2915010004,2,2
0000021334,284495,2,7
0000021335,2842080002,2,10
0000021336,284444,1,10
0000021337,2124024801,2,5
0000021337,2415000110,2,6
0000021338,2125024001,4,8
0000021339,284142,5,7
0000021339,2915020013,2,6
0000021340,270157,4,6
0000021340,270176,4,9
0000021341,2127041001,1,8
0000021342,2845B2,2,4
0000021343,2125040601,4,6
0000021344,286DK1,5,8
0000021345,267273,5,8
0000021345,270286,4,2
0000021346,284444,5,4
0000021347,2664A7,4,2
0000021347,2843S1,5,3
0000021347,458396,2,6
0000021348,266517,3,1
0000021349,2116020501,2,3
0000021350,2117020501,1,10
0000021351,4916040010,2,1
0000021352,2125030701,5,1
0000021352,2703B8,1,10
0000021353,270104,5,7
0000021354,270165,3,10
0000021354,2916210001,2,5
0000021355,265229,2,3
0000021356,276JDG,1,9
0000021357,267433,4,4
0000021357,2701A4,1,3
0000021358,2843A2,4,7
0000021359,267042,3,5
0000021359,270253,4,8
0000021360,2662A7,2,2
0000021361,270191,2,10
0000021362,276LFY,4,7
0000021363,4916040001,5,1
0000021364,270375,2,7
0000021365,270311,4,5
0000021365,284344,1,6
0000021366,284206,5,3
0000021367,4585410002,4,10
0000021368,267242,4,6
0000021369,267473,2,7
0000021370,284311,5,10
0000021371,267446,1,9
0000021372,2114022201,3,8
0000021373,2213010301,4,9
0000021374,2914010018,5,2
0000021375,267212,2,1
0000021375,276DNA,5,4
0000021376,270371,5,7
0000021377,267373,1,1
0000021378,267178,4,7
0000021379,458350,5,8
0000021380,26527H,2,8
0000021381,296002,4,10
0000021381,458246,3,9
0000021382,4916040009,3,7
0000021383,2701AF,2,9
0000021383,2862T3,1,4
0000021384,2701AY,4,5
0000021385,267105,5,2
0000021386,270202,5,9
0000021387,284203,4,1
0000021388,284101,2,5
0000021389,267045,1,2
0000021390,2842930002,2,10
0000021390,465281,2,3
0000021391,270351,1,10
0000021392,2115021501,3,2
0000021393,26504C,4,1
0000021394,2124030101,1,4
0000021395,2147021601,3,7
0000021395,267441,3,9
0000021396,270151,1,7
0000021397,267547,4,2
0000021398,267180,4,1
0000021399,2703C6,3,6
0000021400,276FDH,1,9
0000021400,2845930002,2,7
0000021401,270338,3,6
0000021401,2914010006,4,6
0000021402,270245,3,3
0000021402,2914010004,2,1
0000021403,26504C,1,1
0000021404,2116050201,5,9
0000021405,284493,4,2
0000021406,2147020301,1,6
0000021406,284341,1,2
0000021407,2702AY,2,8
0000021408,2844B5,2,6
0000021409,284574,3,2
0000021410,270247,1,4
0000021410,270248,4,9
0000021410,270320,4,10
0000021411,2112021301,3,8
0000021412,270353,4,8
0000021413,265129,5,4
0000021414,2125023101,1,10
0000021415,2116030301,5,4
0000021416,270138,3,7
0000021417,2662A3,4,6
0000021417,284108,3,10
0000021418,458147,1,7
0000021419,270176,1,8
0000021419,458101,4,7
0000021420,2702A5,2,5
0000021421,270103,4,1
0000021421,458426,2,5
0000021422,2125050101,5,6
0000021422,270230,1,6
0000021423,270112,3,9
0000021424,270330,5,5
0000021425,267239,5,10
0000021426,270115,5,1
0000021427,265481,2,7
0000021428,265529,1,5
0000021429,270137,2,5
0000021430,26526N,4,8
0000021431,213006,2,7
0000021432,2844C4,5,2
0000021433,284101,4,5
0000021434,284445,3,6
0000021435,2914010016,4,5
0000021436,4916040018,1,8
0000021437,2124020401,1,7
0000021437,2702AY,5,9
0000021437,270349,3,8
0000021437,2767IH,3,2
0000021438,2125040101,5,7
0000021439,267541,3,2
0000021440,270117,5,7
0000021441,267454,2,3
0000021442,2703B5,3,6
0000021443,267151,5,7
0000021444,2701C1,3,8
0000021445,284544,3,6
0000021446,267245,2,2
0000021446,286CCG,4,10
0000021446,458345,5,7
0000021447,2112020401,4,8
0000021447,2703AZ,2,3
0000021447,2844A3,2,9
0000021448,26532B,5,9
0000021449,2945000103,2,2
0000021450,2112030801,2,7
0000021451,2845C6,2,5
0000021452,265123,3,8
0000021453,286213,2,2
0000021454,2915010004,2,6
0000021455,2703AW,2,1
0000021456,270103,3,4
0000021457,2701C1,3,2
0000021458,270338,3,5
0000021459,2212012401,1,7
0000021460,2147022301,4,2
0000021461,2844C3,5,6
0000021462,2126022501,3,2
0000021462,270320,4,6
0000021463,2915010004,2,6
0000021464,2860I6,2,2
0000021465,284405,1,4
0000021466,2125023201,5,9
0000021467,2662A3,1,3
0000021468,2703C4,4,2
0000021469,2845S1,4,2
0000021470,2701AI,5,1
0000021471,418012,5,5
0000021472,2843C4,1,8
0000021473,2844C4,5,6
0000021474,266232,3,5
0000021474,2702AE,4,5
0000021475,2212014401,4,6
0000021476,270109,2,6
0000021476,2702B5,2,4
0000021477,266374,1,4
0000021478,26527G,4,8
0000021478,270153,5,7
0000021479,284193,2,6
0000021479,458196,5,7
0000021480,2126020191,4,8
0000021480,4916040009,4,9
0000021481,400101,4,5
0000021482,267494,1,3
0000021483,286586,1,6
0000021483,2915023901,1,6
0000021484,2115020791,4,8
0000021485,266520,3,9
0000021486,2114030901,4,3
0000021486,26522E,1,4
0000021487,286370,4,5
0000021488,2124020991,1,10
0000021488,284040,5,4
0000021489,2127022401,1,4
0000021490,4916040001,4,5
0000021491,270197,2,9
0000021492,2702AA,4,10
0000021493,2126020301,3,10
0000021493,270110,1,10
0000021494,2702B5,4,5
0000021495,4136050291,4,6
0000021496,2132023703,5,2
0000021497,296001,5,1
0000021498,2702AZ,1,8
0000021499,2116021701,5,3
0000021500,2147022601,3,6
0000021500,2916010007,5,8
0000021501,2115031091,1,1
0000021502,270130,5,5
0000021503,270293,1,2
0000021503,2844A1,3,7
0000021504,2843C2,3,7
0000021505,2845080002,2,10
0000021506,270299,4,2
0000021506,284205,5,3
0000021507,286A0D,5,10
0000021508,2843A8,2,3
0000021509,2703AW,5,2
0000021510,270226,4,6
0000021511,26552E,4,7
0000021511,270115,5,4
0000021512,2702B6,3,10
0000021513,267193,3,5
0000021514,2844S4,1,2
0000021514,286878,2,5
0000021515,2703A2,4,3
0000021515,284207,5,2
0000021516,2701BE,1,2
0000021517,2702AI,5,1
0000021518,2124020501,1,4
0000021518,265222,2,8
0000021519,2127040801,1,7
0000021520,2116024891,1,5
0000021520,270207,2,6
0000021521,2212010301,1,10
0000021522,26534F,5,5
0000021523,284192,4,6
0000021524,270251,1,3
0000021524,270350,2,10
0000021525,270315,5,9
0000021526,458197,4,3
0000021527,2117024801,2,10
0000021528,467301,1,10
0000021529,267242,4,4
0000021530,2112021701,5,10
0000021530,2127040491,1,5
0000021531,265227,1,6
0000021532,2703AZ,3,3
0000021532,2844C7,3,3
0000021533,284145,1,10
0000021534,2701AE,1,4
0000021535,270338,1,10
0000021536,2144022301,1,6
0000021536,270390,2,2
0000021537,2767JU,2,5
0000021538,2844A1,3,5
0000021538,465281,2,6
0000021539,284217,2,8
0000021539,2915010010,2,7
0000021540,4126041801,4,7
0000021541,270363,3,4
0000021542,270261,3,2
0000021543,284547,5,8
0000021544,26512C,3,1
0000021544,270203,1,8
0000021544,2915010004,2,3
0000021545,4916040011,2,2
0000021546,267473,1,1
0000021546,2916010003,4,6
0000021547,2124020501,1,1
0000021548,458450,1,1
0000021549,458434,4,4
0000021550,270220,4,5
0000021550,284215,2,6
0000021551,2125040301,4,1
0000021552,265528,3,10
0000021553,267173,5,9
0000021554,266547,1,1
0000021555,2126011101,1,9
0000021555,2865F4,2,4
0000021556,2844C1,1,6
0000021557,270344,4,8
0000021558,26522D,5,5
0000021559,2144021691,5,8
0000021560,270384,4,6
0000021561,2144021691,5,7
0000021562,2703AI,5,10
0000021563,2144020101,2,8
0000021563,270263,2,3
0000021564,2124022101,1,9
0000021564,458526,4,2
0000021565,270175,2,5
0000021565,2701A5,2,3
0000021566,284307,5,3
0000021566,466501,4,5
0000021567,270247,4,10
0000021568,26527G,2,7
0000021569,265428,1,7
0000021569,270230,4,9
0000021569,286CVG,1,8
0000021570,286DMA,5,3
0000021571,2127040801,1,3
0000021571,267046,3,9
0000021571,284344,3,1
0000021572,270399,2,6
0000021572,4127040401,1,10
0000021573,270337,2,3
0000021574,458395,1,6
0000021575,26537H,3,8
0000021575,284346,5,9
0000021575,284394,4,2
0000021576,418303,4,2
0000021577,26544G,2,9
0000021578,265125,2,10
0000021578,284145,1,7
0000021579,284143,3,3
0000021580,2211013101,1,10
0000021581,2132020101,5,2
0000021581,266247,1,3
0000021582,296343,4,6
0000021583,4127041302,1,8
0000021584,284446,2,2
0000021585,2703AE,3,1
0000021586,458196,2,2
0000021587,2916210001,3,6
0000021588,270206,4,2
0000021589,266232,1,7
0000021589,2702A9,4,8
0000021589,284372,2,10
0000021590,2124024091,1,5
0000021591,2115010601,2,3
0000021591,2845B4,4,10
0000021592,270288,5,9
0000021593,267148,1,1
0000021594,2127020901,1,2
0000021595,2703BN,1,1
0000021596,26522B,2,3
0000021597,2703B4,3,8
0000021598,2145020801,1,4
0000021598,2702B4,3,6
0000021598,4126041801,1,10
0000021599,2115021201,5,8
0000021599,270126,5,10
0000021600,267556,2,3
0000021601,2126020191,5,1
0000021602,26516K,1,2
0000021602,2703A2,4,6
0000021603,276GDS,4,9
0000021604,2144022601,1,3
0000021605,26558J,3,10
0000021606,26527G,2,9
0000021606,2841A5-1,3,2
0000021607,2652BE,5,10
0000021608,2663A4,3,2
0000021609,284302,3,2
0000021610,270109,2,6
0000021610,2703B5,2,5
0000021610,276GDS,4,5
0000021610,2845C5,2,2
0000021611,2127040801,1,4
0000021612,2701BI,3,5
0000021613,270302,5,4
0000021614,418003,5,10
0000021615,2115010601,2,8
0000021615,26514F,2,5
0000021615,284348,4,7
0000021616,2112030601,2,3
0000021616,2703AL,2,9
0000021617,2116020401,4,6
0000021618,2706AU,5,2
0000021619,2703AY,2,10
0000021620,2116011201,5,9
0000021621,267293,3,5
0000021621,458431,2,7
0000021622,2115030391,1,7
0000021622,270365,3,5
0000021623,2841A5-1,3,3
0000021623,4122041101,3,9
0000021624,2144022301,4,8
0000021625,458143,5,10
0000021626,2147020301,4,9
0000021627,2116020401,4,2
0000021627,2415070102,4,4
0000021627,26552D,5,6
0000021628,270151,1,1
0000021629,2844B1,3,4
0000021630,270253,5,8
0000021631,2701BE,1,8
0000021632,2124020991,1,1
0000021633,2132023703,2,8
0000021633,2842C8,2,9
0000021634,2115020791,4,4
0000021635,2915010004,1,8
0000021636,2147020301,1,9
0000021637,284548,5,1
0000021637,2945000005,1,9
0000021638,266217,2,2
0000021639,265227,3,7
0000021639,266046,1,6
0000021640,270226,3,5
0000021640,2863CA,5,6
0000021641,286300,1,9
0000021642,284143,4,3
0000021643,2111023601,5,7
0000021644,2914020092,3,5
0000021645,2115031091,3,3
0000021646,267307,4,1
0000021647,267325,4,10
0000021648,284346,2,1
0000021649,2116020401,1,9
0000021650,2116050101,3,7
0000021651,267041,4,10
0000021651,270210,1,7
0000021652,2114011301,4,2
0000021652,26513D,3,1
0000021652,267496,2,1
0000021653,267012,5,10
0000021653,2845B8,3,1
0000021654,267441,5,6
0000021655,458345,5,2
0000021656,27658U,3,6
0000021657,2125041401,3,10
0000021657,284503,4,3
0000021658,265227,4,3
0000021659,2842080002,2,7
0000021660,2127040101,1,3
0000021660,267108,3,7
0000021661,466401,3,8
0000021662,270191,2,1
0000021662,2701C4,4,2
0000021663,2702BG,4,5
0000021664,2915010019,5,6
0000021665,284447,4,7
0000021666,2843C6,5,4
0000021666,2844B4,1,9
0000021667,2124022401,1,8
0000021668,270276,3,4
0000021669,296002,4,3
0000021670,2115020901,4,3
0000021671,270388,5,10
0000021672,2703AE,3,2
0000021673,2132023703,5,2
0000021673,276EDL,1,3
0000021673,284291,4,1
0000021674,266247,3,6
0000021675,2703BG,5,7
0000021676,265326,4,4
0000021676,267248,4,5
0000021677,284442,4,3
0000021678,26512C,5,5
0000021679,2702C2,2,5
0000021680,2842C2,2,10
0000021680,458496,1,7
0000021681,284126,3,4
0000021682,458196,3,3
0000021683,270108,1,8
0000021684,2844A1,3,9
0000021685,2701A7,4,2
0000021686,270238,1,9
0000021687,267551,4,1
0000021688,267181,2,7
0000021688,2843A7,3,5
0000021689,2703A8,5,5
0000021690,2845C2,2,4
0000021690,286DMA,5,3
0000021691,284318,5,2
0000021692,26552D,1,7
0000021692,270246,1,5
0000021693,2126030701,4,2
0000021693,2665A4,1,8
0000021693,2842C3,4,8
0000021694,2125022191,2,2
0000021694,270261,2,4
0000021695,2915010004,4,4
0000021696,26522E,1,8
0000021697,270126,2,2
0000021698,2664A3,5,4
0000021699,270150,3,6
0000021700,2662A3,1,1
0000021701,267592,4,2
0000021701,4916040009,1,8
0000021702,2701AN,3,9
0000021703,4916040001,1,7
0000021704,2124020201,1,4
0000021705,284205,5,3
0000021706,26514F,3,8
0000021707,267377,5,1
0000021708,26526N,3,10
0000021708,267126,1,8
0000021709,2845B6,4,6
0000021710,2915010004,3,10
0000021711,270276,5,7
0000021712,8008,2,2
0000021713,270110,3,2
0000021714,284202,4,2
0000021715,267108,3,7
0000021716,26552A,3,4
0000021716,2701AY,1,6
0000021717,270255,2,10
0000021718,276DCU,3,1
0000021719,2147021601,1,5
0000021719,418005,5,4
0000021720,2127040491,1,1
0000021721,2112021301,3,4
0000021721,265581,1,1
0000021722,458299,5,8
0000021723,270141,1,9
0000021724,2126030701,4,7
0000021725,26548J,3,3
0000021726,2116023601,1,6
0000021727,284343,1,10
0000021728,284372,4,6
0000021729,2703AN,3,6
0000021729,284397,1,10
0000021730,2915010004,5,2
0000021731,2112030801,1,2
0000021732,27658U,3,7
0000021732,2917010006,5,10
0000021733,266546,5,7
0000021733,270250,2,2
0000021733,2702B4,3,6
0000021734,4916041701,4,4
0000021735,2703AL,2,9
0000021736,418010,5,5
0000021736,458241,2,8
0000021737,284203,4,5
0000021738,2844S3,1,2
0000021739,265A29,2,1
0000021740,2115031101,2,6
0000021741,2845S5,5,10
0000021742,2132020101,1,2
0000021742,267551,4,6
0000021742,284309,3,9
0000021743,2124030701,1,1
0000021743,2212010301,1,4
0000021744,265229,1,5
0000021745,2702A5,2,10
0000021746,276FDH,5,4
0000021747,270268,3,9
0000021748,270130,5,7
0000021748,270206,2,8
0000021749,284393,3,3
0000021750,265221,5,2
0000021751,284395,4,1
0000021751,2845A7,3,9
0000021751,2917020005,4,1
0000021752,2703AW,1,4
0000021753,2125022191,2,1
0000021754,267291,3,4
0000021754,458103,5,7
0000021755,270291,2,10
0000021756,26522A,3,9
0000021756,26524F,2,10
0000021757,26524F,1,10
0000021757,26552C,3,5
0000021758,265529,3,5
0000021759,4916040014,5,3
0000021760,2135020101,3,7
0000021760,2841A5,5,1
0000021761,270344,4,10
0000021762,2703B2,3,5
0000021763,2116020401,3,10
0000021763,284318,3,8
0000021763,284374,2,8
0000021764,267121,2,8
0000021764,270290,5,9
0000021765,4915040003,1,10
0000021766,2137011601,5,8
0000021767,270276,4,4
0000021767,270376,1,3
0000021768,465262,4,1
0000021769,270393,1,5
0000021770,266220,2,10
0000021771,2703AW,2,1
0000021771,458047,5,5
0000021772,270207,2,6
0000021773,2116021501,2,9
0000021773,270110,4,9
0000021773,2703B5,3,7
0000021774,270165,4,5
0000021775,270226,2,7
0000021776,2702AN,1,5
0000021777,2131020001,4,10
0000021778,284450,5,3
0000021779,284341,4,8
0000021779,4916040004,5,8
0000021780,2126030101,1,10
0000021781,458325,2,9
0000021782,4127040501,1,6
0000021782,458305,2,5
0000021783,2125023101,1,10
0000021784,4126041801,3,7
0000021785,265228,2,10
0000021786,2136011602,4,1
0000021787,4916040009,4,2
0000021788,2844160000,2,8
0000021789,270266,2,3
0000021790,2144020401,4,3
0000021791,284293,5,1
0000021792,458496,3,7
0000021793,270271,5,2
0000021794,2702A8,5,9
0000021795,270335,1,4
0000021796,2117020701,3,1
0000021797,2125024801,3,3
0000021798,286437,1,9
0000021799,284109,2,3
0000021800,265221,3,6
0000021801,2702BG,5,1
0000021802,267373,1,6
0000021803,284241,3,3
0000021804,2434010001,4,6
0000021805,2213010501,1,8
0000021805,2915010004,2,4
0000021806,270226,1,1
0000021807,270206,1,8
0000021808,458202,2,9
0000021809,266532,5,9
0000021809,270261,5,4
0000021809,284549,2,8
0000021810,265225,2,1
0000021811,26552A,2,10
0000021811,270190,1,9
0000021812,270207,2,9
0000021813,2211012301,1,9
0000021814,267434,2,6
0000021815,296002,2,2
0000021816,267434,2,7
0000021816,8008,2,10
0000021817,265322,2,6
0000021818,284126,2,2
0000021819,2137011601,1,10
0000021820,2703AW,3,8
0000021821,2703AZ,5,8
0000021822,267253,4,5
0000021823,2701AE,5,9
0000021823,2702AZ,2,10
0000021824,284444,2,3
0000021825,2702BG,2,10
0000021826,2843C6,5,4
0000021827,2844170000,1,4
0000021828,267296,3,1
0000021828,284395,4,9
0000021829,2703AY,1,2
0000021829,284106,3,9
0000021830,2112040001,4,4
0000021831,2703BG,5,9
0000021831,2845B2,2,1
0000021832,270330,2,3
0000021833,4126041801,1,1
0000021834,267234,5,7
0000021834,286056,4,9
0000021835,2125040101,3,6
0000021835,26552A,5,3
0000021836,26554F,1,8
0000021836,284295,5,9
0000021837,270221,5,1
